,name,salary,team,year,salary_Num
1935,DeAndre Jordan,"$7,827,907",detroit-pistons,2022,7827907
1936,Jaden Ivey,"$7,252,200",detroit-pistons,2022,7252200
1937,Killian Hayes,"$5,837,760",detroit-pistons,2022,5837760
1938,Hamidou Diallo,"$5,200,000",detroit-pistons,2022,5200000
1939,Cory Joseph,"$5,155,500",detroit-pistons,2022,5155500
1940,Jalen Duren,"$4,124,280",detroit-pistons,2022,4124280
1941,Isaiah Stewart,"$3,433,320",detroit-pistons,2022,3433320
1942,Dewayne Dedmon,"$2,748,674",detroit-pistons,2022,2748674
1943,Rodney McGruder,"$2,298,385",detroit-pistons,2022,2298385
1944,Isaiah Livers,"$1,563,518",detroit-pistons,2022,1563518
1945,Zhaire Smith,"$1,068,200",detroit-pistons,2022,1068200
1946,Buddy Boeheim,"$508,891",detroit-pistons,2022,508891
1947,R.J. Hampton,"$485,403",detroit-pistons,2022,485403
1948,Eugene Omoruyi,"$457,717",detroit-pistons,2022,457717
1949,Jared Rhoden,"$307,089",detroit-pistons,2022,307089
1950,Braxton Key,"$201,802",detroit-pistons,2022,201802
1951,Stanley Umude,"$58,493",detroit-pistons,2022,58493
1952,Joe Harris,"$19,928,571",detroit-pistons,2023,19928571
1953,Evan Fournier,"$18,857,143",detroit-pistons,2023,18857143
1954,James Wiseman,"$12,119,440",detroit-pistons,2023,12119440
1955,Cade Cunningham,"$11,055,360",detroit-pistons,2023,11055360
1956,Ausar Thompson,"$7,977,420",detroit-pistons,2023,7977420
1957,Jaden Ivey,"$7,614,480",detroit-pistons,2023,7614480
1958,Killian Hayes,"$7,413,955",detroit-pistons,2023,7413955
1959,Danilo Gallinari,"$6,802,950",detroit-pistons,2023,6802950
1960,Isaiah Stewart,"$5,266,713",detroit-pistons,2023,5266713
1961,Shake Milton,"$5,000,000",detroit-pistons,2023,5000000
1962,Jalen Duren,"$4,330,680",detroit-pistons,2023,4330680
1963,Danuel House Jr.,"$4,310,250",detroit-pistons,2023,4310250
1964,Troy Brown Jr.,"$4,000,000",detroit-pistons,2023,4000000
1965,Malachi Flynn,"$3,873,024",detroit-pistons,2023,3873024
1966,Mike Muscala,"$3,500,000",detroit-pistons,2023,3500000
1967,S. Fontecchio,"$3,044,872",detroit-pistons,2023,3044872
1968,Dewayne Dedmon,"$2,748,674",detroit-pistons,2023,2748674
1969,Marcus Sasser,"$2,624,028",detroit-pistons,2023,2624028
1970,Ryan Arcidiacono,"$2,528,233",detroit-pistons,2023,2528233
1971,Quentin Grimes,"$2,385,720",detroit-pistons,2023,2385720
1972,Stanley Umude,"$1,098,242",detroit-pistons,2023,1098242
1973,Taj Gibson,"$734,816",detroit-pistons,2023,734816
1974,Jared Rhoden,"$559,782",detroit-pistons,2023,559782
1975,Malcolm Cazalon,"$559,782",detroit-pistons,2023,559782
1976,Chimezie Metu,"$350,644",detroit-pistons,2023,350644
1977,Tosan Evbuomwan,"$231,634",detroit-pistons,2023,231634
1978,Buddy Boeheim,"$167,291",detroit-pistons,2023,167291
1979,Jaylen Nowell,"$149,310",detroit-pistons,2023,149310
1980,Tobias Harris,"$25,365,854",detroit-pistons,2024,25365854
1981,Tim Hardaway Jr.,"$16,193,183",detroit-pistons,2024,16193183
1982,Isaiah Stewart,"$15,000,000",detroit-pistons,2024,15000000
1983,Cade Cunningham,"$13,940,809",detroit-pistons,2024,13940809
1984,Dennis Schroder,"$13,025,250",detroit-pistons,2024,13025250
1985,Ausar Thompson,"$8,376,291",detroit-pistons,2024,8376291
1986,Ron Holland,"$8,245,320",detroit-pistons,2024,8245320
1987,Jaden Ivey,"$7,977,240",detroit-pistons,2024,7977240
1988,S. Fontecchio,"$7,692,308",detroit-pistons,2024,7692308
1989,Malik Beasley,"$6,000,000",detroit-pistons,2024,6000000
1990,Jalen Duren,"$4,536,840",detroit-pistons,2024,4536840
1991,Paul Reed,"$4,015,938",detroit-pistons,2024,4015938
1992,Marcus Sasser,"$2,755,229",detroit-pistons,2024,2755229
1993,W. Moore,"$2,537,040",detroit-pistons,2024,2537040
1994,Lindy Waters III,"$2,196,970",detroit-pistons,2024,2196970
1995,Bobi Klintman,"$1,157,153",detroit-pistons,2024,1157153
1996,Daniss Jenkins,"$578,577",detroit-pistons,2024,578577
1997,Ron Harper Jr.,"$315,280",detroit-pistons,2024,315280
1998,Tolu Smith,"$315,280",detroit-pistons,2024,315280
1999,Alondes Williams,"$244,502",detroit-pistons,2024,244502
2000,Javante McCoy,"$32,596",detroit-pistons,2024,32596
2001,David Lee,"$15,012,000",golden-state-warriors,2014,15012000
2002,Andrew Bogut,"$12,972,973",golden-state-warriors,2014,12972973
2003,Andre Iguodala,"$12,289,544",golden-state-warriors,2014,12289544
2004,Stephen Curry,"$10,629,213",golden-state-warriors,2014,10629213
2005,Shaun Livingston,"$5,305,000",golden-state-warriors,2014,5305000
2006,M. Speights,"$3,657,500",golden-state-warriors,2014,3657500
2007,Klay Thompson,"$3,075,880",golden-state-warriors,2014,3075880
2008,Harrison Barnes,"$3,049,920",golden-state-warriors,2014,3049920
2009,Leandro Barbosa,"$1,448,490",golden-state-warriors,2014,1448490
2010,Brandon Rush,"$1,145,685",golden-state-warriors,2014,1145685
2011,Festus Ezeli,"$1,112,880",golden-state-warriors,2014,1112880
2012,Nemanja Nedovic,"$1,104,240",golden-state-warriors,2014,1104240
2013,Draymond Green,"$915,243",golden-state-warriors,2014,915243
2014,Justin Holiday,"$816,482",golden-state-warriors,2014,816482
2015,Ognjen Kuzmic,"$816,482",golden-state-warriors,2014,816482
2016,J. Michael,"$259,634",golden-state-warriors,2014,259634
2017,Klay Thompson,"$15,501,000",golden-state-warriors,2015,15501000
2018,Draymond Green,"$14,260,870",golden-state-warriors,2015,14260870
2019,Andrew Bogut,"$12,000,000",golden-state-warriors,2015,12000000
2020,Andre Iguodala,"$11,710,456",golden-state-warriors,2015,11710456
2021,Stephen Curry,"$11,370,786",golden-state-warriors,2015,11370786
2022,Jason Thompson,"$6,431,250",golden-state-warriors,2015,6431250
2023,Shaun Livingston,"$5,543,725",golden-state-warriors,2015,5543725
2024,Harrison Barnes,"$3,873,398",golden-state-warriors,2015,3873398
2025,M. Speights,"$3,815,500",golden-state-warriors,2015,3815500
2026,Leandro Barbosa,"$2,500,000",golden-state-warriors,2015,2500000
2027,Festus Ezeli,"$2,008,748",golden-state-warriors,2015,2008748
2028,Brandon Rush,"$1,270,964",golden-state-warriors,2015,1270964
2029,Kevon Looney,"$1,131,960",golden-state-warriors,2015,1131960
2030,Ian Clark,"$947,276",golden-state-warriors,2015,947276
2031,J. Michael,"$845,059",golden-state-warriors,2015,845059
2032,Anderson Varejao,"$458,574",golden-state-warriors,2015,458574
2033,Kevin Durant,"$26,540,100",golden-state-warriors,2016,26540100
2034,Klay Thompson,"$16,663,575",golden-state-warriors,2016,16663575
2035,Draymond Green,"$15,330,435",golden-state-warriors,2016,15330435
2036,Stephen Curry,"$12,112,359",golden-state-warriors,2016,12112359
2037,Andre Iguodala,"$11,131,368",golden-state-warriors,2016,11131368
2038,Shaun Livingston,"$5,782,450",golden-state-warriors,2016,5782450
2039,Zaza Pachulia,"$2,898,000",golden-state-warriors,2016,2898000
2040,Anderson Varejao,"$1,551,659",golden-state-warriors,2016,1551659
2041,David West,"$1,551,659",golden-state-warriors,2016,1551659
2042,JaVale McGee,"$1,403,611",golden-state-warriors,2016,1403611
2043,Kevon Looney,"$1,182,840",golden-state-warriors,2016,1182840
2044,Damian Jones,"$1,171,560",golden-state-warriors,2016,1171560
2045,Ian Clark,"$1,015,696",golden-state-warriors,2016,1015696
2046,J. Michael,"$980,431",golden-state-warriors,2016,980431
2047,Jason Thompson,"$893,333",golden-state-warriors,2016,893333
2048,Patrick McCaw,"$543,471",golden-state-warriors,2016,543471
2049,Matt Barnes,"$383,351",golden-state-warriors,2016,383351
2050,Elliot Williams,"$250,000",golden-state-warriors,2016,250000
2051,Briante Weber,"$63,937",golden-state-warriors,2016,63937
2052,Scott Wood,"$50,000",golden-state-warriors,2016,50000
2053,Elgin Cook,"$50,000",golden-state-warriors,2016,50000
2054,Phil Pressey,"$35,000",golden-state-warriors,2016,35000
2055,Stephen Curry,"$34,682,550",golden-state-warriors,2017,34682550
2056,Kevin Durant,"$25,000,000",golden-state-warriors,2017,25000000
2057,Klay Thompson,"$17,826,150",golden-state-warriors,2017,17826150
2058,Draymond Green,"$16,400,000",golden-state-warriors,2017,16400000
2059,Andre Iguodala,"$14,814,815",golden-state-warriors,2017,14814815
2060,Shaun Livingston,"$7,692,308",golden-state-warriors,2017,7692308
2061,Nick Young,"$5,192,000",golden-state-warriors,2017,5192000
2062,Zaza Pachulia,"$3,477,600",golden-state-warriors,2017,3477600
2063,David West,"$2,328,652",golden-state-warriors,2017,2328652
2064,JaVale McGee,"$2,116,955",golden-state-warriors,2017,2116955
2065,Omri Casspi,"$2,106,470",golden-state-warriors,2017,2106470
2066,Kevon Looney,"$1,471,382",golden-state-warriors,2017,1471382
2067,Damian Jones,"$1,312,611",golden-state-warriors,2017,1312611
2068,Patrick McCaw,"$1,312,611",golden-state-warriors,2017,1312611
2069,Jason Thompson,"$893,333",golden-state-warriors,2017,893333
2070,Jordan Bell,"$815,615",golden-state-warriors,2017,815615
2071,Quinn Cook,"$89,832",golden-state-warriors,2017,89832
2072,Chris Boucher,"$77,250",golden-state-warriors,2017,77250
2073,Stephen Curry,"$37,457,154",golden-state-warriors,2018,37457154
2074,Kevin Durant,"$30,000,000",golden-state-warriors,2018,30000000
2075,Klay Thompson,"$18,988,725",golden-state-warriors,2018,18988725
2076,Draymond Green,"$17,469,565",golden-state-warriors,2018,17469565
2077,Andre Iguodala,"$16,000,000",golden-state-warriors,2018,16000000
2078,Shaun Livingston,"$8,307,692",golden-state-warriors,2018,8307692
2079,DeMarcus Cousins,"$5,337,000",golden-state-warriors,2018,5337000
2080,Jonas Jerebko,"$2,165,481",golden-state-warriors,2018,2165481
2081,Jacob Evans III,"$1,646,400",golden-state-warriors,2018,1646400
2082,Kevon Looney,"$1,567,007",golden-state-warriors,2018,1567007
2083,Quinn Cook,"$1,544,951",golden-state-warriors,2018,1544951
2084,Damian Jones,"$1,544,951",golden-state-warriors,2018,1544951
2085,Jordan Bell,"$1,378,242",golden-state-warriors,2018,1378242
2086,Alfonzo McKinnie,"$1,349,383",golden-state-warriors,2018,1349383
2087,Jason Thompson,"$893,333",golden-state-warriors,2018,893333
2088,Andrew Bogut,"$486,892",golden-state-warriors,2018,486892
2089,M. Derrickson,"$77,250",golden-state-warriors,2018,77250
2090,Damion Lee,"$77,250",golden-state-warriors,2018,77250
2091,Stephen Curry,"$40,231,758",golden-state-warriors,2019,40231758
2092,Klay Thompson,"$32,742,000",golden-state-warriors,2019,32742000
2093,Andrew Wiggins,"$27,504,630",golden-state-warriors,2019,27504630
2094,Draymond Green,"$18,539,130",golden-state-warriors,2019,18539130
2095,Kevon Looney,"$4,464,286",golden-state-warriors,2019,4464286
2096,Jordan Poole,"$1,964,760",golden-state-warriors,2019,1964760
2097,Alen Smailagic,"$898,310",golden-state-warriors,2019,898310
2098,Eric Paschall,"$898,310",golden-state-warriors,2019,898310
2099,Damion Lee,"$842,327",golden-state-warriors,2019,842327
2100,J. Toscano-Anderson,"$350,189",golden-state-warriors,2019,350189
2101,Ky Bowman,"$350,189",golden-state-warriors,2019,350189
2102,Dragan Bender,"$189,700",golden-state-warriors,2019,189700
2103,Mychal Mulder,"$187,782",golden-state-warriors,2019,187782
2104,Chasson Randle,"$91,557",golden-state-warriors,2019,91557
2105,Stephen Curry,"$43,006,362",golden-state-warriors,2020,43006362
2106,Klay Thompson,"$35,361,360",golden-state-warriors,2020,35361360
2107,Andrew Wiggins,"$29,542,010",golden-state-warriors,2020,29542010
2108,Draymond Green,"$22,246,956",golden-state-warriors,2020,22246956
2109,Kelly Oubre Jr.,"$14,375,000",golden-state-warriors,2020,14375000
2110,James Wiseman,"$8,730,240",golden-state-warriors,2020,8730240
2111,Kevon Looney,"$4,821,429",golden-state-warriors,2020,4821429
2112,Kent Bazemore,"$2,320,044",golden-state-warriors,2020,2320044
2113,Jordan Poole,"$2,063,280",golden-state-warriors,2020,2063280
2114,Damion Lee,"$1,762,796",golden-state-warriors,2020,1762796
2115,Mychal Mulder,"$1,517,981",golden-state-warriors,2020,1517981
2116,Alen Smailagic,"$1,517,981",golden-state-warriors,2020,1517981
2117,Eric Paschall,"$1,517,981",golden-state-warriors,2020,1517981
2118,J. Toscano-Anderson,"$943,963",golden-state-warriors,2020,943963
2119,Shaun Livingston,"$666,666",golden-state-warriors,2020,666666
2120,Nico Mannion,"$449,115",golden-state-warriors,2020,449115
2121,Gary Payton II,"$249,864",golden-state-warriors,2020,249864
2122,Jordan Bell,"$12,306",golden-state-warriors,2020,12306
2123,Stephen Curry,"$45,780,966",golden-state-warriors,2021,45780966
2124,Klay Thompson,"$37,980,720",golden-state-warriors,2021,37980720
2125,Andrew Wiggins,"$31,579,390",golden-state-warriors,2021,31579390
2126,Draymond Green,"$24,026,712",golden-state-warriors,2021,24026712
2127,James Wiseman,"$9,166,800",golden-state-warriors,2021,9166800
2128,Jonathan Kuminga,"$5,466,360",golden-state-warriors,2021,5466360
2129,Kevon Looney,"$5,178,572",golden-state-warriors,2021,5178572
2130,Moses Moody,"$3,562,200",golden-state-warriors,2021,3562200
2131,Andre Iguodala,"$2,641,691",golden-state-warriors,2021,2641691
2132,Otto Porter Jr.,"$2,389,641",golden-state-warriors,2021,2389641
2133,Jordan Poole,"$2,161,440",golden-state-warriors,2021,2161440
2134,Nemanja Bjelica,"$2,089,448",golden-state-warriors,2021,2089448
2135,Damion Lee,"$1,910,860",golden-state-warriors,2021,1910860
2136,J. Toscano-Anderson,"$1,701,593",golden-state-warriors,2021,1701593
2137,Gary Payton II,"$1,669,178",golden-state-warriors,2021,1669178
2138,Shaun Livingston,"$666,666",golden-state-warriors,2021,666666
2139,Chris Chiozza,"$462,629",golden-state-warriors,2021,462629
2140,Q. Weatherspoon,"$346,491",golden-state-warriors,2021,346491
2141,Jeff Dowtin,"$199,409",golden-state-warriors,2021,199409
2142,Stephen Curry,"$48,070,014",golden-state-warriors,2022,48070014
2143,Klay Thompson,"$40,600,080",golden-state-warriors,2022,40600080
2144,Andrew Wiggins,"$33,616,770",golden-state-warriors,2022,33616770
2145,Draymond Green,"$25,806,468",golden-state-warriors,2022,25806468
2146,Gary Payton II,"$8,300,000",golden-state-warriors,2022,8300000
2147,Kevon Looney,"$8,000,000",golden-state-warriors,2022,8000000
2148,Jonathan Kuminga,"$5,739,840",golden-state-warriors,2022,5739840
2149,Donte DiVincenzo,"$4,500,000",golden-state-warriors,2022,4500000
2150,Jordan Poole,"$3,901,399",golden-state-warriors,2022,3901399
2151,Moses Moody,"$3,740,160",golden-state-warriors,2022,3740160
2152,Andre Iguodala,"$2,905,851",golden-state-warriors,2022,2905851
2153,JaMychal Green,"$2,628,597",golden-state-warriors,2022,2628597
2154,P. Baldwin,"$2,226,000",golden-state-warriors,2022,2226000
2155,Ryan Rollins,"$1,017,781",golden-state-warriors,2022,1017781
2156,Anthony Lamb,"$694,878",golden-state-warriors,2022,694878
2157,Ty Jerome,"$508,891",golden-state-warriors,2022,508891
2158,Lester Quinones,"$129,405",golden-state-warriors,2022,129405
2159,Stephen Curry,"$51,915,615",golden-state-warriors,2023,51915615
2160,Klay Thompson,"$43,219,440",golden-state-warriors,2023,43219440
2161,Chris Paul,"$30,800,000",golden-state-warriors,2023,30800000
2162,Andrew Wiggins,"$24,330,357",golden-state-warriors,2023,24330357
2163,Draymond Green,"$22,321,429",golden-state-warriors,2023,22321429
2164,Gary Payton II,"$8,715,000",golden-state-warriors,2023,8715000
2165,Kevon Looney,"$7,500,000",golden-state-warriors,2023,7500000
2166,Jonathan Kuminga,"$6,012,840",golden-state-warriors,2023,6012840
2167,Moses Moody,"$3,918,480",golden-state-warriors,2023,3918480
2168,B. Podziemski,"$3,352,404",golden-state-warriors,2023,3352404
2169,Dario Saric,"$2,709,849",golden-state-warriors,2023,2709849
2170,T. Jackson-Davis,"$1,119,563",golden-state-warriors,2023,1119563
2171,Lester Quinones,"$1,108,597",golden-state-warriors,2023,1108597
2172,Gui Santos,"$1,029,483",golden-state-warriors,2023,1029483
2173,Usman Garuba,"$571,390",golden-state-warriors,2023,571390
2174,Jerome Robinson,"$559,782",golden-state-warriors,2023,559782
2175,Pat Spencer,"$170,508",golden-state-warriors,2023,170508
2176,Stephen Curry,"$55,761,217",golden-state-warriors,2024,55761217
2177,Jimmy Butler,"$48,798,677",golden-state-warriors,2024,48798677
2178,Draymond Green,"$24,107,143",golden-state-warriors,2024,24107143
2179,Gary Payton II,"$9,130,000",golden-state-warriors,2024,9130000
2180,Buddy Hield,"$8,780,488",golden-state-warriors,2024,8780488
2181,Jonathan Kuminga,"$7,636,307",golden-state-warriors,2024,7636307
2182,Moses Moody,"$5,803,269",golden-state-warriors,2024,5803269
2183,B. Podziemski,"$3,519,960",golden-state-warriors,2024,3519960
2184,Gui Santos,"$1,891,857",golden-state-warriors,2024,1891857
2185,T. Jackson-Davis,"$1,891,857",golden-state-warriors,2024,1891857
2186,Pat Spencer,"$869,906",golden-state-warriors,2024,869906
2187,Quinten Post,"$789,588",golden-state-warriors,2024,789588
2188,Kevin Knox II,"$660,790",golden-state-warriors,2024,660790
2189,Jackson Rowe,"$244,502",golden-state-warriors,2024,244502
2190,Taran Armstrong,"$157,640",golden-state-warriors,2024,157640
2191,Braxton Key,"$129,415",golden-state-warriors,2024,129415
2192,Daeqwon Plowden,"$77,500",golden-state-warriors,2024,77500
2193,Yuri Collins,"$66,503",golden-state-warriors,2024,66503
2194,Dwight Howard,"$21,436,271",houston-rockets,2014,21436271
2195,James Harden,"$14,693,906",houston-rockets,2014,14693906
2196,Trevor Ariza,"$8,600,000",houston-rockets,2014,8600000
2197,Jason Terry,"$5,450,000",houston-rockets,2014,5450000
2198,K. Papanikolaou,"$4,797,664",houston-rockets,2014,4797664
2199,Corey Brewer,"$4,702,500",houston-rockets,2014,4702500
2200,Marcus Camby,"$4,177,208",houston-rockets,2014,4177208
2201,Pablo Prigioni,"$1,662,961",houston-rockets,2014,1662961
2202,Terrence Jones,"$1,618,680",houston-rockets,2014,1618680
2203,D. Motiejunas,"$1,483,920",houston-rockets,2014,1483920
2204,Francisco Garcia,"$1,316,809",houston-rockets,2014,1316809
2205,Clint Capela,"$1,189,200",houston-rockets,2014,1189200
2206,Jeff Adrien,"$981,084",houston-rockets,2014,981084
2207,Joey Dorsey,"$948,163",houston-rockets,2014,948163
2208,Josh Smith,"$945,778",houston-rockets,2014,945778
2209,Ishmael Smith,"$915,243",houston-rockets,2014,915243
2210,Patrick Beverley,"$915,243",houston-rockets,2014,915243
2211,K.J. McDaniels,"$507,336",houston-rockets,2014,507336
2212,Nick Johnson,"$507,336",houston-rockets,2014,507336
2213,Dwight Howard,"$22,359,364",houston-rockets,2015,22359364
2214,James Harden,"$15,719,062",houston-rockets,2015,15719062
2215,Ty Lawson,"$12,179,495",houston-rockets,2015,12179495
2216,Corey Brewer,"$8,229,375",houston-rockets,2015,8229375
2217,Trevor Ariza,"$8,200,000",houston-rockets,2015,8200000
2218,Patrick Beverley,"$6,486,486",houston-rockets,2015,6486486
2219,K.J. McDaniels,"$3,189,794",houston-rockets,2015,3189794
2220,Terrence Jones,"$2,489,529",houston-rockets,2015,2489529
2221,Sam Dekker,"$1,646,400",houston-rockets,2015,1646400
2222,Jason Terry,"$1,499,187",houston-rockets,2015,1499187
2223,Josh Smith,"$1,499,187",houston-rockets,2015,1499187
2224,Clint Capela,"$1,242,720",houston-rockets,2015,1242720
2225,Marcus Thornton,"$1,185,784",houston-rockets,2015,1185784
2226,Montrezl Harrell,"$1,000,000",houston-rockets,2015,1000000
2227,Michael Beasley,"$306,526",houston-rockets,2015,306526
2228,Andrew Goudelock,"$200,600",houston-rockets,2015,200600
2229,Chuck Hayes,"$70,549",houston-rockets,2015,70549
2230,James Harden,"$26,540,100",houston-rockets,2016,26540100
2231,Ryan Anderson,"$18,735,364",houston-rockets,2016,18735364
2232,Eric Gordon,"$12,385,665",houston-rockets,2016,12385665
2233,Trevor Ariza,"$7,800,000",houston-rockets,2016,7800000
2234,Louis Williams,"$7,000,000",houston-rockets,2016,7000000
2235,Patrick Beverley,"$6,000,000",houston-rockets,2016,6000000
2236,Nene Hilario,"$2,898,000",houston-rockets,2016,2898000
2237,Sam Dekker,"$1,720,560",houston-rockets,2016,1720560
2238,Marcelo Huertas,"$1,500,000",houston-rockets,2016,1500000
2239,Clint Capela,"$1,296,240",houston-rockets,2016,1296240
2240,Pablo Prigioni,"$1,050,961",houston-rockets,2016,1050961
2241,Montrezl Harrell,"$1,045,000",houston-rockets,2016,1045000
2242,Bobby Brown,"$940,070",houston-rockets,2016,940070
2243,Gary Payton II,"$543,471",houston-rockets,2016,543471
2244,Kyle Wiltjer,"$543,471",houston-rockets,2016,543471
2245,Chinanu Onuaku,"$543,471",houston-rockets,2016,543471
2246,Isaiah Taylor,"$305,000",houston-rockets,2016,305000
2247,Troy Williams,"$108,694",houston-rockets,2016,108694
2248,James Harden,"$28,299,399",houston-rockets,2017,28299399
2249,Chris Paul,"$24,268,959",houston-rockets,2017,24268959
2250,Ryan Anderson,"$19,578,455",houston-rockets,2017,19578455
2251,Eric Gordon,"$12,943,020",houston-rockets,2017,12943020
2252,P.J. Tucker,"$7,590,035",houston-rockets,2017,7590035
2253,Trevor Ariza,"$7,400,000",houston-rockets,2017,7400000
